timestamp_ns,module,scope,kind,value
2509661975487250,SystemManagerTick,ExecuteTick,ns,8042.000000
2509661987998916,SystemManagerTick,ExecuteTick,ns,4375.000000
2509661999217833,SystemManagerTick,ExecuteTick,ns,3958.000000
2509662011016208,SystemManagerTick,ExecuteTick,ns,7292.000000
2509662022969083,SystemManagerTick,ExecuteTick,ns,11250.000000
2509662033667041,SystemManagerTick,ExecuteTick,ns,7958.000000
2509662046175041,SystemManagerTick,ExecuteTick,ns,5042.000000
2509662056442625,SystemManagerTick,ExecuteTick,ns,3625.000000
2509662068953666,SystemManagerTick,ExecuteTick,ns,4084.000000
2509662081472125,SystemManagerTick,ExecuteTick,ns,5375.000000
2509662093996250,SystemManagerTick,ExecuteTick,ns,7917.000000
2509662106590083,SystemManagerTick,ExecuteTick,ns,74792.000000
2509662116798625,SystemManagerTick,ExecuteTick,ns,4459.000000
2509662129303666,SystemManagerTick,ExecuteTick,ns,2708.000000
2509662139622541,SystemManagerTick,ExecuteTick,ns,2917.000000
2509662151727333,SystemManagerTick,ExecuteTick,ns,2708.000000
2509662164237458,SystemManagerTick,ExecuteTick,ns,2292.000000
2509662174389291,SystemManagerTick,ExecuteTick,ns,6625.000000
2509662185015583,SystemManagerTick,ExecuteTick,ns,2208.000000
2509662197538083,SystemManagerTick,ExecuteTick,ns,4375.000000
2509662209712375,SystemManagerTick,ExecuteTick,ns,3042.000000
2509662222234083,SystemManagerTick,ExecuteTick,ns,6459.000000
2509662234740791,SystemManagerTick,ExecuteTick,ns,2917.000000
2509662246026083,SystemManagerTick,ExecuteTick,ns,3166.000000
2509662258506625,SystemManagerTick,ExecuteTick,ns,27500.000000
2509662270991416,SystemManagerTick,ExecuteTick,ns,3958.000000
2509662281441458,SystemManagerTick,ExecuteTick,ns,5167.000000
2509662293941208,SystemManagerTick,ExecuteTick,ns,5708.000000
2509662306460166,SystemManagerTick,ExecuteTick,ns,7583.000000
2509662318970458,SystemManagerTick,ExecuteTick,ns,4625.000000
2509662331293000,SystemManagerTick,ExecuteTick,ns,4416.000000
2509662343806875,SystemManagerTick,ExecuteTick,ns,4333.000000
2509662354807666,SystemManagerTick,ExecuteTick,ns,4500.000000
2509662364955166,SystemManagerTick,ExecuteTick,ns,3916.000000
2509662377472083,SystemManagerTick,ExecuteTick,ns,5458.000000
2509662389639416,SystemManagerTick,ExecuteTick,ns,5459.000000
2509662402151500,SystemManagerTick,ExecuteTick,ns,6042.000000
2509662414684958,SystemManagerTick,ExecuteTick,ns,4500.000000
2509662427201208,SystemManagerTick,ExecuteTick,ns,8542.000000
2509662438149125,SystemManagerTick,ExecuteTick,ns,5708.000000
2509662450611875,SystemManagerTick,ExecuteTick,ns,6916.000000
2509662463014500,SystemManagerTick,ExecuteTick,ns,9833.000000
2509662473590375,SystemManagerTick,ExecuteTick,ns,7916.000000
2509662486108750,SystemManagerTick,ExecuteTick,ns,6625.000000
2509662497880375,SystemManagerTick,ExecuteTick,ns,5334.000000
2509662508057333,SystemManagerTick,ExecuteTick,ns,8417.000000
2509662520564333,SystemManagerTick,ExecuteTick,ns,3583.000000
2509662533077041,SystemManagerTick,ExecuteTick,ns,4750.000000
2509662543546083,SystemManagerTick,ExecuteTick,ns,6250.000000
2509662553676708,SystemManagerTick,ExecuteTick,ns,4250.000000
2509662564614791,SystemManagerTick,ExecuteTick,ns,4041.000000
2509662576406625,SystemManagerTick,ExecuteTick,ns,11208.000000
2509670524708375,SystemManagerTick,ExecuteTick,ns,4000.000000
2509670537213416,SystemManagerTick,ExecuteTick,ns,2875.000000
2509670549722750,SystemManagerTick,ExecuteTick,ns,2958.000000
2509670560035416,SystemManagerTick,ExecuteTick,ns,2625.000000
2509670572552625,SystemManagerTick,ExecuteTick,ns,3750.000000
2509670584807250,SystemManagerTick,ExecuteTick,ns,3083.000000
2509670597346875,SystemManagerTick,ExecuteTick,ns,3166.000000
2509670609385875,SystemManagerTick,ExecuteTick,ns,5000.000000
2509670621892083,SystemManagerTick,ExecuteTick,ns,2125.000000
2509670633175541,SystemManagerTick,ExecuteTick,ns,23166.000000
2509670645684875,SystemManagerTick,ExecuteTick,ns,5791.000000
2509670657359333,SystemManagerTick,ExecuteTick,ns,3000.000000
2509670669888583,SystemManagerTick,ExecuteTick,ns,6459.000000
2509670680196708,SystemManagerTick,ExecuteTick,ns,4000.000000
2509670691589583,SystemManagerTick,ExecuteTick,ns,5625.000000
2509670704095000,SystemManagerTick,ExecuteTick,ns,4291.000000
2509670714646791,SystemManagerTick,ExecuteTick,ns,4708.000000
2509670725315541,SystemManagerTick,ExecuteTick,ns,5125.000000
2509670735607500,SystemManagerTick,ExecuteTick,ns,3792.000000
2509670747984458,SystemManagerTick,ExecuteTick,ns,5959.000000
2509670760498333,SystemManagerTick,ExecuteTick,ns,6041.000000
2509670773017250,SystemManagerTick,ExecuteTick,ns,2792.000000
2509670785525708,SystemManagerTick,ExecuteTick,ns,4083.000000
2509670797989875,SystemManagerTick,ExecuteTick,ns,4333.000000
2509670809802333,SystemManagerTick,ExecuteTick,ns,6542.000000
2509670822325666,SystemManagerTick,ExecuteTick,ns,3791.000000
2509670834832375,SystemManagerTick,ExecuteTick,ns,3917.000000
2509670847054291,SystemManagerTick,ExecuteTick,ns,2875.000000
2509670857859000,SystemManagerTick,ExecuteTick,ns,5083.000000
2509670868003666,SystemManagerTick,ExecuteTick,ns,6292.000000
2509670880524541,SystemManagerTick,ExecuteTick,ns,13833.000000
2509670892920541,SystemManagerTick,ExecuteTick,ns,5416.000000
2509670905434041,SystemManagerTick,ExecuteTick,ns,4625.000000
2509670917944500,SystemManagerTick,ExecuteTick,ns,4750.000000
2509670930469125,SystemManagerTick,ExecuteTick,ns,3917.000000
2509670942994791,SystemManagerTick,ExecuteTick,ns,7083.000000
2509670955503291,SystemManagerTick,ExecuteTick,ns,3500.000000
2509670968016000,SystemManagerTick,ExecuteTick,ns,5208.000000
2509670980530125,SystemManagerTick,ExecuteTick,ns,2875.000000
2509670991570375,SystemManagerTick,ExecuteTick,ns,3917.000000
2509671004079583,SystemManagerTick,ExecuteTick,ns,3958.000000
2509671016421125,SystemManagerTick,ExecuteTick,ns,3125.000000
2509671028929708,SystemManagerTick,ExecuteTick,ns,2667.000000
2509671039659166,SystemManagerTick,ExecuteTick,ns,4459.000000
2509671052163625,SystemManagerTick,ExecuteTick,ns,3875.000000
2509671063724500,SystemManagerTick,ExecuteTick,ns,3583.000000
2509671074832875,SystemManagerTick,ExecuteTick,ns,3208.000000
2509671087336583,SystemManagerTick,ExecuteTick,ns,2042.000000
2509671099843416,SystemManagerTick,ExecuteTick,ns,2041.000000
2509671112352750,SystemManagerTick,ExecuteTick,ns,2500.000000
2509671124369166,SystemManagerTick,ExecuteTick,ns,2917.000000
2509671136873500,SystemManagerTick,ExecuteTick,ns,2417.000000
2509671147986666,SystemManagerTick,ExecuteTick,ns,2625.000000
2509671158223541,SystemManagerTick,ExecuteTick,ns,3750.000000
2509671169315791,SystemManagerTick,ExecuteTick,ns,3125.000000
2509671181836708,SystemManagerTick,ExecuteTick,ns,2542.000000
2509671194350458,SystemManagerTick,ExecuteTick,ns,3958.000000
2509671206319333,SystemManagerTick,ExecuteTick,ns,3750.000000
2509671217178750,SystemManagerTick,ExecuteTick,ns,3000.000000
2509671229683125,SystemManagerTick,ExecuteTick,ns,2459.000000
2509671239981375,SystemManagerTick,ExecuteTick,ns,3625.000000
2509671252503125,SystemManagerTick,ExecuteTick,ns,3625.000000
2509671264657416,SystemManagerTick,ExecuteTick,ns,3417.000000
2509671277168666,SystemManagerTick,ExecuteTick,ns,2792.000000
2509671289684875,SystemManagerTick,ExecuteTick,ns,3084.000000
